TIMESTAMP_START,TIMESTAMP_END,P_F,TA_F,SW_IN_F,VPD_F,WS_F,USTAR,PPFD_IN,CO2_F,PA_F,RH,LE_flux,LE_flux_pos,SF_2,SF_3,SF_5,SF_6,SF_7,SF_8
5/18/2010 9:00,5/18/2010 9:30,0,27.805,395.59546,11.29547647,3.954529317,0.13768524,999.5,400,101.4882461,69.68,-135.7344444,135.7344444,0.047857242,0.01460971,0.107348173,0.042737799,0.051600852,0.056714526
5/18/2010 9:30,5/18/2010 10:00,0,28.21,494.97974,12.10011318,3.845741093,0.14397252,1114,400,101.4880137,67.765,-175.9794444,175.9794444,0.004880008,0.024521007,0.123116104,0.043844511,0.058362718,0.071011887
5/18/2010 10:00,5/18/2010 10:30,0,28.5,594.364,13.08123994,3.758249759,0.1502598,1412.5,400,101.4877813,66.285,-216.2244444,216.2244444,0.036510516,0.025378605,0.150439841,0.049776896,0.059074214,0.08801026
5/18/2010 10:30,5/18/2010 11:00,0,28.225,671.5443,13.24795267,3.609785502,0.15164566,1409.5,400,101.4821329,65.765,-250.9036111,250.9036111,0.049495965,0.032578636,0.151731626,0.052377425,0.033303303,0.082453312
5/18/2010 11:00,5/18/2010 11:30,0,28.185,748.7246,12.38692377,3.461325038,0.15303153,1366,400,101.4764844,67.36,-285.5827778,285.5827778,0.050047162,0.023672865,0.13142875,0.043844511,0.035222915,0.074734438
5/18/2010 11:30,5/18/2010 12:00,0,28.61,785.73975,12.98168519,3.27168461,0.15602055,1701,400,101.4779121,66.425,-305.8491667,305.8491667,0.079819357,0.017616045,0.158399989,0.056422055,0.050260792,0.08516623
5/18/2010 12:00,5/18/2010 12:30,0.00319,28.705,822.7549,13.90885857,3.088139908,0.15900958,2000,400,101.4793398,64.8,-326.1155556,326.1155556,0.104441157,0.017616045,0.15799055,0.069332061,0.069178571,0.092588828
5/18/2010 12:30,5/18/2010 13:00,0,28.5,872.68494,13.14963028,3.071763094,0.16682595,2042,400,101.479957,66.29,-346.4555556,346.4555556,0.123144006,0.027122112,0.152630082,0.075957414,0.072446774,0.088184152
5/18/2010 13:00,5/18/2010 13:30,0.00801,28.495,922.615,12.81198372,3.060554755,0.17464232,2026.5,400,101.4805742,67.15,-366.7955556,366.7955556,0.120242973,0.033048652,0.152930324,0.074553533,0.056794964,0.082201222
5/18/2010 13:30,5/18/2010 14:00,0,28.625,877.5853,13.68226541,3.215153667,0.17370328,2022.5,400,101.4606875,64.835,-361.04,361.04,0.107676807,0.039877467,0.151432895,0.079474297,0.065980301,0.079949601
5/18/2010 14:00,5/18/2010 14:30,0.0078,28.85,832.55566,13.75771012,3.380602139,0.17276424,2017.5,400,101.4408008,65.26,-355.2844444,355.2844444,0.092763385,0.043989755,0.155345944,0.085941906,0.073756345,0.069068203
5/18/2010 14:30,5/18/2010 15:00,0,28.935,815.7831,13.47901918,3.537310045,0.18088087,1959,400,101.4136602,66.135,-350.5183333,350.5183333,0.106012723,0.045041975,0.15153243,0.08484643,0.088432858,0.055306814
5/18/2010 15:00,5/18/2010 15:30,0.206,28.95,799.0105,14.29737162,3.702384975,0.1889975,1853,400,101.3865195,64.13,-345.7522222,345.7522222,#VALUE!,0.038873393,0.145925127,0.075863431,0.069093514,0.06533082
5/18/2010 15:30,5/18/2010 16:00,0,28.79,716.27844,14.09787108,3.744011023,0.20678207,1705,400,101.3568183,64.635,-325.9405556,325.9405556,0.120667067,0.04557173,0.14935229,0.110422473,0.061957768,0.075055415
5/18/2010 16:00,5/18/2010 16:30,0.002,28.82,633.5464,12.92497314,3.78822035,0.22456664,1548,400,101.3271172,67.28,-306.1288889,306.1288889,0.097375978,0.046638551,0.142931381,0.081310442,0.075431131,0.070933657
5/18/2010 16:30,5/18/2010 17:00,0,28.97,570.7267,13.12706363,3.871653692,0.22641224,1325.5,400,101.3079238,67.075,-289.39,289.39,0.083397846,0.038374937,0.143892857,0.081213288,0.081022296,0.071246818
5/18/2010 17:00,5/18/2010 17:30,0.008,28.525,507.90698,13.01471087,3.955090037,0.22825783,1130.5,400,101.2887305,67.14,-272.6511111,272.6511111,0.051715696,0.035918351,0.154437227,0.092769194,0.051376503,0.060663933
5/18/2010 17:30,5/18/2010 18:00,0,28.285,422.28198,12.34697089,4.14895439,0.2208223,803.9,400,101.2715625,68.075,-249.9238889,249.9238889,0.015388428,0.034952326,0.102228788,0.086241903,0.070288716,0.054469402
5/18/2010 18:00,5/18/2010 18:30,0.012,28,336.65698,11.42166816,4.345579231,0.21338677,599.65,400,101.2543945,70.035,-227.1966667,227.1966667,0,0.032110977,0.088619888,0.058492132,0.043986075,0.041417266
5/18/2010 18:30,5/18/2010 19:00,0,27.555,252.10461,10.49870044,4.203186057,0.19100729,399.3,400,101.249082,71.87,-197.3644444,197.3644444,0,0.021594028,0.061277441,0.041134349,0.01388786,0.029049823
5/18/2010 19:00,5/18/2010 19:30,0,27.11,167.55226,9.543589776,4.230441256,0.1686278,206.35,400,101.2437695,73.735,-167.5322222,167.5322222,0,0.013883196,0.040613119,0.023276903,0.001271503,0.021107094
5/18/2010 19:30,5/18/2010 20:00,0,26.845,96.77857,8.530855095,4.46792023,0.14541605,71.26,400,101.2365859,76,-136.0690625,136.0690625,0,0.006601675,0.021401902,0.004445143,0,0.010466358
5/18/2010 20:00,5/18/2010 20:30,0,26.625,26.004883,9.447404393,4.739886215,0.122204304,10.889,400,101.2294023,73.05,-104.6059028,104.6059028,0,0,0.007100179,0,0,0.00132719
5/18/2010 20:30,5/18/2010 21:00,0,26.735,13.002441,9.157822991,5.151236572,0.11124799,0.0805,400,101.247293,73.795,-89.815625,89.815625,0,0,0.002587868,0,0,0
5/18/2010 21:00,5/18/2010 21:30,0,26.405,0,9.054643476,5.608433309,0.10029167,0,400,101.2651836,74.115,-75.02534722,75.02534722,0,0,0.002341905,0,0,0
5/18/2010 21:30,5/18/2010 22:00,0,26.11,0,7.648973304,5.611162506,0.08916029,0,400,101.2864121,77.555,-67.40538194,67.40538194,0,0,0,0,0,0
5/18/2010 22:00,5/18/2010 22:30,0,25.875,0,8.247832381,5.745055919,0.07802892,0,400,101.3076406,75.365,-59.78541667,59.78541667,0,0,0,0,0,0
5/18/2010 22:30,5/18/2010 23:00,0,25.665,0,8.046225931,5.54924969,0.07079914,0,400,101.3377227,75.735,-53.34409722,53.34409722,0,0,0,0,0,0
5/18/2010 23:00,5/18/2010 23:30,0.000738,25.6,0,7.227137374,5.375240238,0.06356937,0,400,101.3678047,78.045,-46.90277778,46.90277778,0,0,0,0,0,0
5/18/2010 23:30,5/19/2010 0:00,0,25.385,0,7.681293435,4.913416877,0.06091406,0,400,101.3714043,76.43,-42.77944444,42.77944444,0,0,0,0,0,0
5/19/2010 0:00,5/19/2010 0:30,0.00234,25.015,0,6.734964898,4.454757195,0.05825875,0,400,101.3750039,79.02,-38.65611111,38.65611111,0,0,0,0,0,0
5/19/2010 0:30,5/19/2010 1:00,0,25.015,0,6.711690431,3.993112667,0.063893035,0,400,101.3561367,78.725,-37.28902778,37.28902778,0,0,0,0,0,0
5/19/2010 1:00,5/19/2010 1:30,0.00846,24.5,0,6.192699087,3.53229005,0.06952733,0,400,101.3372695,80.26,-35.92194444,35.92194444,0,0,0,0,0,0
5/19/2010 1:30,5/19/2010 2:00,0,24.135,0,4.976788129,3.273618707,0.08885473,0,400,101.300039,83.65,-37.53583333,37.53583333,0,0,0,0,0,0
5/19/2010 2:00,5/19/2010 2:30,0.0088,23.99,0,4.334763693,3.015610211,0.10818213,0,400,101.2628086,85.45,-39.14972222,39.14972222,0,0,0,0,0,0
5/19/2010 2:30,5/19/2010 3:00,0,24.29,0,4.863547046,2.696283448,0.123375535,0,400,101.2380918,83.85,-44.70180556,44.70180556,0,0,0,0,0,0
5/19/2010 3:00,5/19/2010 3:30,0.0016,24.73,0,4.987484487,2.377058699,0.13856894,0,400,101.213375,83.8,-50.25388889,50.25388889,0,0,0,0,0,0
5/19/2010 3:30,5/19/2010 4:00,0,24.21,0,4.71796327,2.121681155,0.14393976,0,400,101.2018438,84.7,-53.14305556,53.14305556,0,0,0,0,0,0
5/19/2010 4:00,5/19/2010 4:30,0.0032,23.905,0,4.119389924,1.866309768,0.14931059,0,400,101.1903125,86.2,-56.03222222,56.03222222,0,0,0,0,0,0
5/19/2010 4:30,5/19/2010 5:00,0,24.005,0,3.715532224,1.766381956,0.1445257,0,400,101.2117148,87.45,-56.8875,56.8875,0,0,0,0,0,0
5/19/2010 5:00,5/19/2010 5:30,0.0231,24.125,0,3.455315303,1.674435608,0.13974082,0,400,101.2331172,88.5,-57.74277778,57.74277778,0,0,0,0.003059755,0,0
5/19/2010 5:30,5/19/2010 6:00,0,24.15,0,3.37024939,1.8279566,0.12945676,0,400,101.2474278,88.8,-55.67444444,55.67444444,0,0,0,0.001653149,0,0
5/19/2010 6:00,5/19/2010 6:30,0.0504,24.19,0,3.368224457,2.05634451,0.11917269,0.4965,400,101.2617383,88.8,-53.60611111,53.60611111,0,0,0,0.001625276,0,0
5/19/2010 6:30,5/19/2010 7:00,0,24.41,16.49813,3.469342243,2.260568932,0.11953589,27.425,400,101.2936055,88.55,-53.47222222,53.47222222,0,0,0.000668531,0.001038381,0,0
5/19/2010 7:00,5/19/2010 7:30,0.0291,25.115,32.99626,4.227038917,3.127912657,0.119899094,114.55,400,101.3254727,86.45,-53.33833333,53.33833333,0,0,0.001063124,0.00024255,0,0
5/19/2010 7:30,5/19/2010 8:00,0,26.53,109.12624,6.11176223,3.474651083,0.12157971,291.3,400,101.334545,81.605,-66.73027778,66.73027778,0,0,0.002915577,0.004623952,0,0
5/19/2010 8:00,5/19/2010 8:30,0.02,27.39,185.25623,9.315756023,3.843303311,0.12326032,575.55,400,101.3436172,74.025,-80.12222222,80.12222222,0,0,0.028780658,0.04322138,0,0
5/19/2010 8:30,5/19/2010 9:00,0,27.67,264.94147,10.23270712,3.960394503,0.12063193,704.35,400,101.3474082,72.035,-105.9197222,105.9197222,0.014597582,0,0.072766825,0.081285296,0.015461926,0.004491265
5/19/2010 9:00,5/19/2010 9:30,0.014,27.95,344.6267,10.66554663,4.112142133,0.11800355,949,400,101.3511992,71.715,-131.7172222,131.7172222,0.035676177,0.008449424,0.105071863,0.094297677,0.041566647,0.023752624
5/19/2010 9:30,5/19/2010 10:00,0,27.57,447.21973,10.78222072,3.970316037,0.121355265,885.35,400,101.3515215,71.245,-163.895,163.895,0.036946553,0.023051944,0.120286543,0.096925493,0.050133976,0.043579375
5/19/2010 10:00,5/19/2010 10:30,0.023,28.27,549.81274,11.13539316,3.890164676,0.12470698,1104.25,400,101.3518438,70.23,-196.0727778,196.0727778,0.030755368,0.018260864,0.100745316,0.087892929,0.035455893,0.050238598
5/19/2010 10:30,5/19/2010 11:00,0,28.705,639.73474,12.85527964,3.653730526,0.12583002,1587,400,101.3519493,66.99,-231.5588889,231.5588889,0.043089293,0.027737492,0.177943345,0.110854233,0.029582532,0.074438462
5/19/2010 11:00,5/19/2010 11:30,0.028,28.845,729.65674,13.12139033,3.449466945,0.12695307,1717,400,101.3520547,66.86,-267.045,267.045,0.043995861,0.030864154,0.177943345,0.127378844,0.048902104,0.080812481
5/19/2010 11:30,5/19/2010 12:00,0,28.91,778.4138,12.99738676,3.338234356,0.1269047,1937,400,101.3499707,67.23,-290.4338889,290.4338889,0.041743116,0.023466361,0.185982521,0.138227925,0.069139476,0.094609976
5/19/2010 12:00,5/19/2010 12:30,0.013,28.695,827.1709,12.35327009,3.227429149,0.12685633,1739.5,400,101.3478867,68.895,-313.8227778,313.8227778,0.045369443,0.026864842,0.16559912,0.142318864,0.076693124,0.102165775
5/19/2010 12:30,5/19/2010 13:00,0,28.705,862.04126,12.41060441,3.134290445,0.12666535,1543,400,101.3472871,68.56,-327.2061111,327.2061111,0.04769555,0.032238629,0.141676602,0.129706429,0.069642803,0.082549887
5/19/2010 13:00,5/19/2010 13:30,0.002,29.26,896.9116,12.86208599,3.050320449,0.12647438,1453.5,400,101.3466875,67.68,-340.5894444,340.5894444,0.04629435,0.038927439,0.144729541,0.123771698,0.062029141,0.070765422
5/19/2010 13:30,5/19/2010 14:00,0,29.485,906.094,14.15859046,2.947577204,0.14969867,1772,400,101.3292285,65.55,-347.9363889,347.9363889,0.074724478,0.05201533,0.17401458,0.145884728,0.08124244,0.076748847
5/19/2010 14:00,5/19/2010 14:30,0.045,28.355,915.27637,12.27968391,2.889237242,0.17292297,1203.05,400,101.3117695,69.3,-355.2833333,355.2833333,0.092845122,0.050913251,0.15493756,0.144570821,0.077045322,0.054981338
5/19/2010 14:30,5/19/2010 15:00,0,28.415,872.73486,11.29007158,2.960389094,0.17646384,930,400,101.2818555,70.75,-353.4183333,353.4183333,0.065839645,0.032701389,0.111791278,0.102979244,0.057095548,0.043830984
5/19/2010 15:00,5/19/2010 15:30,0.053,28.09,830.19336,11.225972,3.039300199,0.18000472,692.35,400,101.2519414,70.655,-351.5533333,351.5533333,0.058999318,0.02951037,0.109417145,0.100649763,0.045210877,0.042329738
5/19/2010 15:30,5/19/2010 16:00,0,29.1,784.86316,12.20690118,3.037907135,0.17732027,1034,400,101.2316836,68.43,-338.5711111,338.5711111,0.055452615,0.026001393,0.1063492,0.101036006,0.038828349,0.04054258
5/19/2010 16:00,5/19/2010 16:30,0.034,29.6,739.53296,14.29259415,3.036902904,0.17463583,1710.5,400,101.2114258,65.615,-325.5888889,325.5888889,0.081737864,0.043984547,0.174122909,0.141965308,0.076341704,0.076428156
5/19/2010 16:30,5/19/2010 17:00,0,29.25,640.32227,14.08174747,3.012005183,0.17544866,1241.5,400,101.1833789,65.905,-293.1966667,293.1966667,0.073018528,0.045024238,0.164658007,0.138112124,0.097061205,0.068618648
5/19/2010 17:00,5/19/2010 17:30,0.01,28.61,541.1116,11.50310123,2.988755687,0.17626148,547.9,400,101.155332,70.53,-260.8044444,260.8044444,0.045830976,0.03794409,0.120888623,0.101810892,0.038828349,0.060477782
5/19/2010 17:30,5/19/2010 18:00,0,28.875,428.32727,13.26402415,2.973076995,0.16329771,962,400,101.1659004,66.905,-227.4783333,227.4783333,0.012725457,0.023466361,0.081238288,0.096925493,0.020156991,0.020278682
5/19/2010 18:00,5/19/2010 18:30,0.046,27.84,315.54297,10.93928847,2.959039978,0.15033394,394,400,101.1764688,71.66,-194.1522222,194.1522222,0.019230867,0.028619335,0.099350746,0.100456941,0.052783909,0.03854447
5/19/2010 18:30,5/19/2010 19:00,0,27.73,237.42296,9.95365847,3.597698198,0.1524196,215.5,400,101.1703575,73.27,-168.9644444,168.9644444,0,0.021014694,0.052939948,0.064271717,0.021278834,0.020230284
5/19/2010 19:00,5/19/2010 19:30,0.018,28.2,159.30295,10.56363087,4.258490251,0.15450525,221.95,400,101.1642461,71.895,-143.7766667,143.7766667,0,0.010052138,0.032986074,0.051577301,0.002772445,0.009816252
5/19/2010 19:30,5/19/2010 20:00,0,27.735,92.28146,10.53054624,4.36289329,0.14703205,185.45,400,101.16817,72.375,-124.4703472,124.4703472,0,0.005463724,0.038900203,0.056818441,0.004277638,0.006850371
5/19/2010 20:00,5/19/2010 20:30,0,26.99,25.25998,8.845294349,4.467454851,0.13955885,23.5465,400,101.1720938,75.64,-105.1640278,105.1640278,0,0.005182613,0.024771902,0.039293882,0.000561672,0.00381107
5/19/2010 20:30,5/19/2010 21:00,0,26.615,12.62999,7.682854143,4.410600478,0.12993896,0.232,400,101.1826973,78.185,-98.15138889,98.15138889,0,0.002817765,0.010751721,0.02269638,0,0
5/19/2010 21:00,5/19/2010 21:30,0.01731,26.63,0,7.304487676,4.356379503,0.12031907,0,400,101.1933008,78.985,-91.13875,91.13875,0,0.001440078,0.005364288,0.013021024,0,0
5/19/2010 21:30,5/19/2010 22:00,0,25.99,0,6.591593711,4.382087283,0.114272,0,400,101.2288965,81.055,-83.770625,83.770625,0,0,0.003963582,0.017205473,0,0
5/19/2010 22:00,5/19/2010 22:30,0.0055,25.32,0,4.462184016,4.408937486,0.10822493,0,400,101.2644922,86.25,-76.4025,76.4025,0,0,0,0.019367211,0,0
5/19/2010 22:30,5/19/2010 23:00,0,25.335,0,4.692483759,4.155077,0.1169565,0,400,101.2780606,85.45,-71.02305556,71.02305556,0,0,0,0.015026305,0,0
5/19/2010 23:00,5/19/2010 23:30,0.0032,25.405,0,4.829821884,3.912593812,0.12568808,0,400,101.2916289,85.1,-65.64361111,65.64361111,0,0,0,0,0,0
5/19/2010 23:30,5/20/2010 0:00,0,25.385,0,5.089017024,3.998221932,0.1461904,0,400,101.2778106,84.3,-66.83222222,66.83222222,0,0,0,0,0,0
5/20/2010 0:00,5/20/2010 0:30,0.034,25.365,0,5.213792503,4.103600069,0.16669273,0,400,101.2639922,83.9,-68.02083333,68.02083333,0,0,0,0,0,0
5/20/2010 0:30,5/20/2010 1:00,0,25.255,0,5.246605696,4.050694488,0.18494743,0,400,101.244209,83.75,-73.44152778,73.44152778,0,0,0,0,0,0
5/20/2010 1:00,5/20/2010 1:30,0,25.655,0,5.358348416,3.998747827,0.20320213,0,400,101.2244258,83.5,-78.86222222,78.86222222,0,0,0,0,0,0
5/20/2010 1:30,5/20/2010 2:00,0,25.8,0,5.76691578,3.735349337,0.22213271,0,400,101.1885801,82.6,-81.05513889,81.05513889,0,0,0,0,0,0
5/20/2010 2:00,5/20/2010 2:30,0.0009,25.855,0,5.822742577,3.480730017,0.2410633,0,400,101.1527344,82.5,-83.24805556,83.24805556,0,0,0,0,0,0
5/20/2010 2:30,5/20/2010 3:00,0,25.77,0,6.10001392,3.30973922,0.2582212,0,400,101.1283672,81.65,-86.60430556,86.60430556,0,0,0,0,0,0
5/20/2010 3:00,5/20/2010 3:30,0,25.695,0,6.036173183,3.153114231,0.27537912,0,400,101.104,81.75,-89.96055556,89.96055556,0,0,0,0,0,0
5/20/2010 3:30,5/20/2010 4:00,0,25.675,0,6.221625652,3.333982376,0.28237444,0,400,101.1144863,81.1,-93.77472222,93.77472222,0,0,0,0,0,0
5/20/2010 4:00,5/20/2010 4:30,0,25.81,0,6.131684795,3.541493222,0.28936976,0,400,101.1249727,81.5,-97.58888889,97.58888889,0,0,0,0,0,0
5/20/2010 4:30,5/20/2010 5:00,0,25.68,0,6.117265195,4.010191093,0.2879627,0,400,101.1362246,81.55,-99.1,99.1,0,0,0,0.000748842,0,0
5/20/2010 5:00,5/20/2010 5:30,0.0017,25.785,0,5.952919099,4.487093016,0.28655565,0,400,101.1474766,81.95,-100.6111111,100.6111111,0,0,0,0.001447837,0,0
5/20/2010 5:30,5/20/2010 6:00,0,25.785,0,6.238448243,4.896890422,0.28108153,0,400,101.1626055,81.25,-98.62,98.62,0,0,0.001688523,0.00187468,0,0
5/20/2010 6:00,5/20/2010 6:30,0.0316,25.64,0,5.736934541,5.309764886,0.2756074,0.735,400,101.1777344,82.65,-96.62888889,96.62888889,5.30E-05,0,0.003192823,0.003809346,0,0
5/20/2010 6:30,5/20/2010 7:00,0,25.725,16.111305,5.94663757,5.73341559,0.27202496,25,400,101.1976504,81.9,-97.81861111,97.81861111,0.000322852,0,0.00429484,0.0042134,0,0
5/20/2010 7:00,5/20/2010 7:30,0.0418,26.115,32.22261,7.071929946,6.157089748,0.2684425,113.15,400,101.2175664,78.83,-99.00833333,99.00833333,0.001418282,0,0.011415746,0.00693554,0,0
5/20/2010 7:30,5/20/2010 8:00,0,27.115,98.99719,8.519150206,6.505988071,0.26684338,315.7,400,101.2393067,75.575,-113.1069444,113.1069444,0.009977469,0,0.032766359,0.017428596,0.000940112,0.001531006
5/20/2010 8:00,5/20/2010 8:30,0.05,27.72,165.77177,9.408738324,6.855511569,0.26524425,573.35,400,101.2610469,74.295,-127.2055556,127.2055556,0.021664674,0,0.073211165,0.04043498,0.018939778,0.018834205
5/20/2010 8:30,5/20/2010 9:00,0,27.55,252.79605,9.026549358,6.948023066,0.26570615,547.8,400,101.2677461,75.455,-148.9411111,148.9411111,0.050581548,0.002644367,0.086227711,0.044992779,0.034474682,0.032834858
5/20/2010 9:00,5/20/2010 9:30,0.048,28.39,339.8203,10.91988272,7.042442831,0.26616806,1004,400,101.2744453,71.365,-170.6766667,170.6766667,0.059885796,0.011660272,0.103961389,0.048459779,0.042010834,0.045533216
5/20/2010 9:30,5/20/2010 10:00,0,28.905,448.49536,11.97757617,6.992251937,0.26897335,1205.5,400,101.2922598,69.31,-203.7055556,203.7055556,0.067457032,0.022761031,0.148792012,0.062202692,0.06262352,0.064435764
5/20/2010 10:00,5/20/2010 10:30,0.031,28.865,557.1704,12.60040521,6.943762496,0.27177864,1315,400,101.3100742,68.375,-236.7344444,236.7344444,0.080561747,0.020626518,0.161217706,0.068495112,0.064593078,0.082452076
5/20/2010 10:30,5/20/2010 11:00,0,28.63,633.76794,12.73255069,6.843934301,0.26537198,1370.5,400,101.3333067,67.905,-265.7283333,265.7283333,0.076704323,0.024072634,0.136800461,0.069191895,0.038340945,0.066848663
5/20/2010 11:00,5/20/2010 11:30,0.039,28.435,710.3655,11.97977508,6.746489829,0.2589653,1234.5,400,101.3565391,69.2,-294.7222222,294.7222222,0.076704323,0.022761031,0.125420583,0.070595261,0.042010834,0.065909867
5/20/2010 11:30,5/20/2010 12:00,0,29.21,761.91943,13.54362273,6.658017444,0.25026384,1604.5,400,101.3772148,65.735,-311.4577778,311.4577778,0.07170297,0.018150839,0.140468362,0.075247405,0.056253274,0.07565687
5/20/2010 12:00,5/20/2010 12:30,0.027,29.275,813.4734,15.10270765,6.571952979,0.24156237,2033,400,101.3978906,63.135,-328.1933333,328.1933333,0.057636582,0.021899481,0.172854501,0.094901027,0.084803917,0.088905711
5/20/2010 12:30,5/20/2010 13:00,0,29.205,832.0065,14.53602527,6.505105341,0.24112916,1965,400,101.3977988,64.125,-338.3272222,338.3272222,0.081213657,0.031456071,0.156170084,0.094289802,0.080991086,0.086046486
5/20/2010 13:00,5/20/2010 13:30,0.012,29.19,850.53955,13.61136984,6.445198512,0.24069595,2005,400,101.397707,66.445,-348.4611111,348.4611111,0.067457032,0.033897207,0.153479325,0.088192328,0.06912523,0.06716294
5/20/2010 13:30,5/20/2010 14:00,0,29.44,885.5748,14.33184929,6.451924376,0.24848458,1864.5,400,101.3400469,64.76,-357.0516667,357.0516667,0.063330123,0.034891543,0.148288094,0.082492762,0.070323255,0.065209729
5/20/2010 14:00,5/20/2010 14:30,0.002,29.485,920.6101,14.21055377,6.46433687,0.2562732,1876.5,400,101.2823867,65.545,-365.6422222,365.6422222,0.07108903,0.038971516,0.148288094,0.086044605,0.077534556,0.057435224
5/20/2010 14:30,5/20/2010 15:00,0,29.175,890.00635,12.83244272,6.51212045,0.25102898,1576,400,101.2649805,68.525,-358.8238889,358.8238889,0.070477561,0.032424869,0.135654549,0.075247405,0.06246062,0.046135034
5/20/2010 15:00,5/20/2010 15:30,0.003,28.925,859.4026,12.50016341,6.566225977,0.24578476,1248.5,400,101.2475742,68.79,-352.0055556,352.0055556,0.034365374,0.027682789,0.118626376,0.070067464,0.049290031,0.047077401
5/20/2010 15:30,5/20/2010 16:00,0,29.14,806.30237,12.89459693,6.405532345,0.23635042,1406.5,400,101.2545606,68.06,-337.7305556,337.7305556,0.02324648,0.030975495,0.126148714,0.081451219,0.050325058,0.057435224
5/20/2010 16:00,5/20/2010 16:30,0.008,29.195,753.20215,12.9391434,6.254626717,0.22691607,1297,400,101.2615469,67.745,-323.4555556,323.4555556,0.032560551,0.029549055,0.117223984,0.071124906,0.055246049,0.043615181
5/20/2010 16:30,5/20/2010 17:00,0,29.58,669.3706,12.23295467,6.07432253,0.22650322,1207.5,400,101.2390762,69.95,-298.1572222,298.1572222,0.01291512,0.027222591,0.118538445,0.070507167,0.045094783,0.049397609
5/20/2010 17:00,5/20/2010 17:30,0.012,29.585,585.53906,14.69731156,5.898606123,0.22609037,1481.5,400,101.2166055,65.095,-272.8588889,272.8588889,0.003218673,0.028145536,0.141736972,0.090267664,0.043472171,0.053033515
5/20/2010 17:30,5/20/2010 18:00,0,29.105,475.22986,13.2598673,5.916528707,0.22717494,930,400,101.2148497,67.33,-241.7538889,241.7538889,0.004478781,0.028145536,0.104206532,0.08809412,0.090543081,0.029017101
5/20/2010 18:00,5/20/2010 18:30,0.007,28.81,364.92065,12.62661802,5.936058687,0.2282595,747.55,400,101.2130938,68.445,-210.6488889,210.6488889,0.000833297,0.022761031,0.090271322,0.049966234,0.040841892,0.011602192
5/20/2010 18:30,5/20/2010 19:00,0,28.34,270.56528,11.56972946,6.064764777,0.21655038,496.35,400,101.2252852,70.64,-184.8316667,184.8316667,0.003218673,0.014616093,0.059144567,0.041275341,0.002072925,0
5/20/2010 19:00,5/20/2010 19:30,0.01,27.54,176.20988,9.833278512,6.260957608,0.20484126,220.15,400,101.2374766,73.815,-159.0144444,159.0144444,5.30E-05,0.006941514,0.045283032,0.030666753,0,0
5/20/2010 19:30,5/20/2010 20:00,0,27.02,102.46427,8.909346008,6.131861167,0.18995884,81.92,400,101.2615977,75.345,-133.63125,133.63125,0,0.000110664,0.019574,0.013249614,0,0
5/20/2010 20:00,5/20/2010 20:30,0,26.77,28.718658,7.957597763,6.005545454,0.17507643,18.222,400,101.2857188,77.495,-108.2480556,108.2480556,0,0,0.003734953,0.000380859,0,0
5/20/2010 20:30,5/20/2010 21:00,0,26.625,14.359329,7.929196283,5.783341653,0.17473206,0.193,400,101.3105879,77.355,-98.99215278,98.99215278,0,0,0,0,0,0
5/20/2010 21:00,5/20/2010 21:30,0.0124,26.675,0,7.666136378,5.575387405,0.1743877,0,400,101.335457,78.055,-89.73625,89.73625,0,0,0,0,0,0
5/20/2010 21:30,5/20/2010 22:00,0,26.69,0,7.75511928,5.603269916,0.17705688,0,400,101.3758106,77.84,-86.57381944,86.57381944,0,0,0,0,0,0
5/20/2010 22:00,5/20/2010 22:30,0.0201,26.63,0,7.621584842,5.640293706,0.17972606,0,400,101.4161641,78.195,-83.41138889,83.41138889,0,0,0,0,0,0
5/20/2010 22:30,5/20/2010 23:00,0,26.545,0,7.656641402,5.684059466,0.17947263,0,400,101.4419278,77.965,-81.09354167,81.09354167,0,0,0,0,0,0
5/20/2010 23:00,5/20/2010 23:30,0.0315,26.47,0,7.249731372,5.727996552,0.17921919,0,400,101.4676914,79.07,-78.77569444,78.77569444,0,0,0,0,0,0
5/20/2010 23:30,5/21/2010 0:00,0,26.34,0,6.527210078,5.479198736,0.18246818,0,400,101.478334,81.05,-76.54631944,76.54631944,0,0,0,0,0,0
5/21/2010 0:00,5/21/2010 0:30,0.103,26.24,0,6.440809621,5.235422827,0.18571717,0,400,101.4889766,81.15,-74.31694444,74.31694444,0,0,0,0,0,0
5/21/2010 0:30,5/21/2010 1:00,0,26.105,0,6.201457658,4.97470206,0.1971027,0,400,101.4716641,81.75,-72.98680556,72.98680556,0,0,0,0,0,0
5/21/2010 1:00,5/21/2010 1:30,0.01,26.065,0,6.314522885,4.736201928,0.20848823,0,400,101.4543516,81.3,-71.65666667,71.65666667,0,0,0,0,0,0
5/21/2010 1:30,5/21/2010 2:00,0,26.07,0,6.275219154,4.722702721,0.23076814,0,400,101.4215293,81.4,-76.25305556,76.25305556,0,0,0,0,0,0
5/21/2010 2:00,5/21/2010 2:30,0.007,25.99,0,6.033829916,4.730500621,0.25304806,0,400,101.388707,82.1,-80.84944444,80.84944444,0,0,0,0,0,0
5/21/2010 2:30,5/21/2010 3:00,0,25.94,0,5.748449634,4.777246453,0.24615067,0,400,101.4001445,82.85,-84.68,84.68,0,0,0,0,0,0
5/21/2010 3:00,5/21/2010 3:30,0.009,25.82,0,5.621403881,4.831706482,0.23925328,0,400,101.411582,83.15,-88.51055556,88.51055556,0,0,0,0,0,0
